"url","id","publisherName","releaseDate","name","isAgeRestricted","activeCtaId","starRating/averageRating","starRating/totalRatingsCount"
"https://store.playstation.com/en-us/product/UP0097-PPSA08715_00-0156529602674131","UP0097-PPSA08715_00-0156529602674131","tinyBuild GAMES","2023-12-14T16:00:00Z","Not For Broadcast: VR","false","ADD_TO_CART:ADD_TO_CART:UP0097-PPSA08715_00-0156529602674131-U002:OUTRIGHT","4.25","32"
"https://store.playstation.com/en-us/product/UP4882-PPSA14734_00-GP18XXXXXXXXXXXX","UP4882-PPSA14734_00-GP18XXXXXXXXXXXX","Beat Games s.r.o.","2023-12-14T16:00:00Z","Beat Saber + Queen Music Pack","false","ADD_TO_CART:ADD_TO_CART:UP4882-PPSA14734_00-GP18XXXXXXXXXXXX-U001:OUTRIGHT","4.7","23985"
"https://store.playstation.com/en-us/product/UP4432-CUSA29341_00-UNB0390000000000","UP4432-CUSA29341_00-UNB0390000000000","Gaijin Distribution KFT","2023-12-14T13:00:00Z","Enlisted - USA Starter Bundle","false","ADD_TO_CART:ADD_TO_CART:UP4432-CUSA29341_00-UNB0390000000000-U001:OUTRIGHT","4.16","14912"
"https://store.playstation.com/en-us/product/UP6718-PPSA19887_00-0275273432800011","UP6718-PPSA19887_00-0275273432800011","Dolores Entertainment S.L.","2023-12-15T05:00:00Z","Western Slot Machine","false","ADD_TO_CART:ADD_TO_CART:UP6718-PPSA19887_00-0275273432800011-U001:OUTRIGHT","3.79","43"
"https://store.playstation.com/en-us/product/UP1681-PPSA19393_00-YULEPS5X2023SIEA","UP1681-PPSA19393_00-YULEPS5X2023SIEA","Artifex Mundi","2023-12-15T00:00:00Z","Yuletide Legends: Who Framed Santa Claus","false","DOWNLOAD_TRIAL:BACKGROUND_PURCHASE_AND_DOWNLOAD:UP1681-PPSA19393_00-YULEPS5X2023SIEA-U001","4.35","26"
"https://store.playstation.com/en-us/product/UP2329-PPSA15746_00-0911368838775149","UP2329-PPSA15746_00-0911368838775149","Angry Mob Games SRL","2023-12-15T05:00:00Z","Trinity Fusion","false","ADD_TO_CART:ADD_TO_CART:UP2329-PPSA15746_00-0911368838775149-U002:OUTRIGHT","4.37","194"
"https://store.playstation.com/en-us/product/UP2329-PPSA15746_00-5TRINITYDELUXEUS","UP2329-PPSA15746_00-5TRINITYDELUXEUS","Angry Mob Games SRL","2023-12-15T05:00:00Z","Trinity Fusion Deluxe Edition","false","ADD_TO_CART:ADD_TO_CART:UP2329-PPSA15746_00-5TRINITYDELUXEUS-U003:OUTRIGHT","4.37","194"
"https://store.playstation.com/en-us/product/UP5460-PPSA16602_00-GBVSRDX000000001","UP5460-PPSA16602_00-GBVSRDX000000001","Cygames, Inc.","2023-12-11T05:00:00Z","Granblue Fantasy Versus: Rising Deluxe Edition","false","ADD_TO_CART:ADD_TO_CART:UP5460-PPSA16602_00-GBVSRDX000000001-U002:OUTRIGHT","4.58","1478"
"https://store.playstation.com/en-us/product/UP1475-PPSA02877_00-0392396876201602","UP1475-PPSA02877_00-0392396876201602","Microids","2023-12-08T05:00:00Z","Back to Childhood: Classic Games Collection - Marsupilami - Hoobadventure, Asterix & Obelix: Slap'Them All!, The Smurfs - Mission Vileaf Bundle","false","ADD_TO_CART:ADD_TO_CART:UP1475-PPSA02877_00-0392396876201602-U001:OUTRIGHT","4.03","245"
"https://store.playstation.com/en-us/product/UP7555-PPSA19770_00-0002283774102108","UP7555-PPSA19770_00-0002283774102108","UniqueGames Publishing GmbH","2023-12-07T16:00:00Z","Wall World","false","ADD_TO_CART:ADD_TO_CART:UP7555-PPSA19770_00-0002283774102108-U001:OUTRIGHT","4.44","212"
"https://store.playstation.com/en-us/product/UP8533-PPSA20300_00-0830351576418467","UP8533-PPSA20300_00-0830351576418467","MARCER GAMES, SL","2023-12-07T17:00:00Z","Regular Factory: Escape Room","false","ADD_TO_CART:ADD_TO_CART:UP8533-PPSA20300_00-0830351576418467-U001:OUTRIGHT","3.86","14"
"https://store.playstation.com/en-us/product/UP0891-PPSA17524_00-FEARMONIUMRATGAM","UP0891-PPSA17524_00-FEARMONIUMRATGAM","Ratalaika Games SL","2023-12-08T05:00:00Z","Fearmonium PS4® & PS5®","false","ADD_TO_CART:ADD_TO_CART:UP0891-PPSA17524_00-FEARMONIUMRATGAM-U001:OUTRIGHT","4.44","32"
"https://store.playstation.com/en-us/product/UP7862-PPSA19948_00-0788267067143377","UP7862-PPSA19948_00-0788267067143377","ESDigital Games LTD","2023-12-09T16:00:00Z","Lord of the Click: Interstellar Wars","false","ADD_TO_CART:ADD_TO_CART:UP7862-PPSA19948_00-0788267067143377-U001:OUTRIGHT","4.21","14"
"https://store.playstation.com/en-us/product/UP1643-PPSA13589_00-FALLOFTHEJDPS5US","UP1643-PPSA13589_00-FALLOFTHEJDPS5US","Joindots GmbH","2023-12-07T20:00:00Z","Fall of the New Age","false","ADD_TO_CART:ADD_TO_CART:UP1643-PPSA13589_00-FALLOFTHEJDPS5US-U001:OUTRIGHT","4.14","7"
"https://store.playstation.com/en-us/product/UP3528-PPSA17212_00-0354323301692203","UP3528-PPSA17212_00-0354323301692203","Feardemic","2023-12-07T17:00:00Z","Evil Nun: The Broken Mask","false","ADD_TO_CART:ADD_TO_CART:UP3528-PPSA17212_00-0354323301692203-U001:OUTRIGHT","4.6","124"
"https://store.playstation.com/en-us/product/UP6472-PPSA19623_00-SAVETHEWORLD0000","UP6472-PPSA19623_00-SAVETHEWORLD0000","Gamuzumi","2023-12-08T05:00:00Z","Save The World PS4® & PS5®","false","ADD_TO_CART:ADD_TO_CART:UP6472-PPSA19623_00-SAVETHEWORLD0000-U001:OUTRIGHT","4.29","24"
"https://store.playstation.com/en-us/product/UP6851-PPSA17310_00-0774956844716625","UP6851-PPSA17310_00-0774956844716625","Embark Studios AB","2023-12-08T03:30:00Z","THE FINALS","false","DOWNLOAD:BACKGROUND_PURCHASE_AND_DOWNLOAD:UP6851-PPSA17310_00-0774956844716625-U001","4.2","23060"
"https://store.playstation.com/en-us/product/UP8408-PPSA18810_00-0045524365078586","UP8408-PPSA18810_00-0045524365078586","Plow Digital, LLC DBA Plow Games","2023-12-12T05:00:00Z","The Rusty Sword: Vanguard Island","false","ADD_TO_CART:ADD_TO_CART:UP8408-PPSA18810_00-0045524365078586-U001:OUTRIGHT","3.4","15"
"https://store.playstation.com/en-us/product/UP5843-PPSA19291_00-0612081269240921","UP5843-PPSA19291_00-0612081269240921","Maze Theory","2023-12-08T05:00:00Z","Ancient Dungeon VR","false","ADD_TO_CART:ADD_TO_CART:UP5843-PPSA19291_00-0612081269240921-U001:OUTRIGHT","4.78","315"
"https://store.playstation.com/en-us/product/UP3177-PPSA14367_00-0000000000000000","UP3177-PPSA14367_00-0000000000000000","D3PUBLISHER","2023-12-11T05:00:00Z","CUSTOM MECH WARS","false","ADD_TO_CART:ADD_TO_CART:UP3177-PPSA14367_00-0000000000000000-U003:OUTRIGHT","2.56","769"
"https://store.playstation.com/en-us/product/UP5180-CUSA36828_00-VIEWFINDER0004US","UP5180-CUSA36828_00-VIEWFINDER0004US","Thunderful Publishing AB","2023-12-12T14:00:00Z","Viewfinder","false","UNAVAILABLE:OPEN_ERROR_DIALOG:UP5180-CUSA36828_00-VIEWFINDER0004US-U002","4.68","398"
"https://store.playstation.com/en-us/product/UP1477-PPSA01922_00-SPARKSBNDL000000","UP1477-PPSA01922_00-SPARKSBNDL000000","Epic Games","2023-12-09T15:00:00Z","Fortnite Festival","false","ADD_TO_CART:ADD_TO_CART:UP1477-PPSA01922_00-SPARKSBNDL000000-U001:OUTRIGHT","4.32","6661979"
"https://store.playstation.com/en-us/product/UP3003-PPSA17450_00-0604166182553820","UP3003-PPSA17450_00-0604166182553820","AEROSOFT GMBH","2023-12-12T13:00:00Z","CityDriver","false","ADD_TO_CART:ADD_TO_CART:UP3003-PPSA17450_00-0604166182553820-U001:OUTRIGHT","1.9","402"
"https://store.playstation.com/en-us/product/UP3177-PPSA14367_00-0000000000000DX2","UP3177-PPSA14367_00-0000000000000DX2","D3PUBLISHER","2023-12-11T05:00:00Z","CUSTOM MECH WARS ULTIMATE EDITION","false","ADD_TO_CART:ADD_TO_CART:UP3177-PPSA14367_00-0000000000000DX2-U003:OUTRIGHT","2.56","769"
"https://store.playstation.com/en-us/product/UP3177-PPSA14367_00-0000000000000DX1","UP3177-PPSA14367_00-0000000000000DX1","D3PUBLISHER","2023-12-11T05:00:00Z","CUSTOM MECH WARS EARTH DEFENSE FORCE COLLAB EDITION","false","ADD_TO_CART:ADD_TO_CART:UP3177-PPSA14367_00-0000000000000DX1-U003:OUTRIGHT","2.56","769"
"https://store.playstation.com/en-us/product/UP2775-PPSA16362_00-0854153296307115","UP2775-PPSA16362_00-0854153296307115","Armor Games Inc.","2023-12-12T15:00:00Z","Bear and Breakfast","false","ADD_TO_CART:ADD_TO_CART:UP2775-PPSA16362_00-0854153296307115-U001:OUTRIGHT","4.48","48"
"https://store.playstation.com/en-us/product/UP1477-PPSA01922_00-DELMARBNDL000000","UP1477-PPSA01922_00-DELMARBNDL000000","Epic Games","2023-12-08T15:00:00Z","Rocket Racing","false","ADD_TO_CART:ADD_TO_CART:UP1477-PPSA01922_00-DELMARBNDL000000-U001:OUTRIGHT","4.32","6661979"
"https://store.playstation.com/en-us/product/UP8533-PPSA20127_00-0103412169110651","UP8533-PPSA20127_00-0103412169110651","MARCER GAMES, SL","2023-12-12T17:00:00Z","Palindrome Syndrome: Escape Room","false","ADD_TO_CART:ADD_TO_CART:UP8533-PPSA20127_00-0103412169110651-U001:OUTRIGHT","4.24","33"
"https://store.playstation.com/en-us/product/UP4735-PPSA07173_00-HAMMERWATCHAE000","UP4735-PPSA07173_00-HAMMERWATCHAE000","Maximum Entertainment","2023-12-12T17:00:00Z","Hammerwatch Anniversary Edition","false","ADD_TO_CART:ADD_TO_CART:UP4735-PPSA07173_00-HAMMERWATCHAE000-U001:OUTRIGHT","3.97","33"
"https://store.playstation.com/en-us/product/UP0097-PPSA09608_00-3926585099094242","UP0097-PPSA09608_00-3926585099094242","tinyBuild GAMES","2023-12-12T16:00:00Z","Potion Craft: Alchemist Simulator","false","ADD_TO_CART:ADD_TO_CART:UP0097-PPSA09608_00-3926585099094242-U001:OUTRIGHT","4.56","109"
"https://store.playstation.com/en-us/product/UP4735-PPSA06106_00-HWCEBUNDLE000000","UP4735-PPSA06106_00-HWCEBUNDLE000000","Maximum Entertainment","2023-12-12T17:00:00Z","Hammerwatch II: The Chronicles Edition","false","ADD_TO_CART:ADD_TO_CART:UP4735-PPSA06106_00-HWCEBUNDLE000000-U001:OUTRIGHT","2.89","168"
"https://store.playstation.com/en-us/product/UP1309-PPSA14458_00-BOBDELUXEPS5SIEA","UP1309-PPSA14458_00-BOBDELUXEPS5SIEA","Plug In Digital","2023-12-05T18:00:00Z","Born Of Bread : The Baker Edition","false","ADD_TO_CART:ADD_TO_CART:UP1309-PPSA14458_00-BOBDELUXEPS5SIEA-U001:OUTRIGHT","4.34","116"
"https://store.playstation.com/en-us/product/UP5480-PPSA19500_00-0761038564279282","UP5480-PPSA19500_00-0761038564279282","SURPRISE ATTACK DBA FELLOW TRAVELLER GAMES","2023-12-07T05:00:00Z","Pesterquest","false","ADD_TO_CART:ADD_TO_CART:UP5480-PPSA19500_00-0761038564279282-U001:OUTRIGHT","5","8"
"https://store.playstation.com/en-us/product/UP3165-PPSA18957_00-SHERLHOLMESPS5US","UP3165-PPSA18957_00-SHERLHOLMESPS5US","Markt+Technik Verlag GmbH","2023-12-22T05:00:00Z","Sherlock Holmes – The Hunt for Moriarty","false","ADD_TO_CART:ADD_TO_CART:UP3165-PPSA18957_00-SHERLHOLMESPS5US-U001:OUTRIGHT","0","0"
"https://store.playstation.com/en-us/product/UP1475-PPSA02772_00-0284379575118953","UP1475-PPSA02772_00-0284379575118953","Microids","2023-12-07T05:00:00Z","Horse Tales: Emerald Valley Ranch - Deluxe","false","ADD_TO_CART:ADD_TO_CART:UP1475-PPSA02772_00-0284379575118953-U001:OUTRIGHT","3.73","52"
"https://store.playstation.com/en-us/product/UP1980-PPSA16516_00-HAVEANICEDEATH00","UP1980-PPSA16516_00-HAVEANICEDEATH00","Gearbox Publishing","2023-12-05T17:00:00Z","Have a Nice Death","false","ADD_TO_CART:ADD_TO_CART:UP1980-PPSA16516_00-HAVEANICEDEATH00-U001:OUTRIGHT","4.56","387"
"https://store.playstation.com/en-us/product/UP0001-PPSA01576_00-AVATAR2ULTIEDIT0","UP0001-PPSA01576_00-AVATAR2ULTIEDIT0","Ubisoft Entertainment","2023-12-07T05:00:00Z","Avatar: Frontiers of Pandora™ Ultimate Edition","false","ADD_TO_CART:ADD_TO_CART:UP0001-PPSA01576_00-AVATAR2ULTIEDIT0-U002:OUTRIGHT","3.98","5168"
"https://store.playstation.com/en-us/product/UP3864-PPSA17278_00-WTIRONHOT00PS5NA","UP3864-PPSA17278_00-WTIRONHOT00PS5NA","Humble Games","2023-12-05T17:00:00Z","While the Iron's Hot","false","ADD_TO_CART:ADD_TO_CART:UP3864-PPSA17278_00-WTIRONHOT00PS5NA-U001:OUTRIGHT","4.32","31"
"https://store.playstation.com/en-us/product/UP3535-PPSA17012_00-0902192503927679","UP3535-PPSA17012_00-0902192503927679","Vertigo Games B.V","2023-12-05T18:00:00Z","Arizona Sunshine® 2  Deluxe Edition","false","ADD_TO_CART:ADD_TO_CART:UP3535-PPSA17012_00-0902192503927679-U002:OUTRIGHT","4.53","1032"
"https://store.playstation.com/en-us/product/UP4389-PPSA09351_00-AEWBRINGTHEBOOOM","UP4389-PPSA09351_00-AEWBRINGTHEBOOOM","THQ Nordic","2023-12-06T14:00:00Z","AEW: Fight Forever Bring the Boom Edition","false","ADD_TO_CART:ADD_TO_CART:UP4389-PPSA09351_00-AEWBRINGTHEBOOOM-U001:OUTRIGHT","3.19","1658"
"https://store.playstation.com/en-us/product/UP0001-PPSA01576_00-AVATAR2GAME00001","UP0001-PPSA01576_00-AVATAR2GAME00001","Ubisoft Entertainment","2023-12-07T05:00:00Z","Avatar: Frontiers of Pandora™","false","ADD_TO_CART:ADD_TO_CART:UP0001-PPSA01576_00-AVATAR2GAME00001-U002:OUTRIGHT","3.98","5168"
"https://store.playstation.com/en-us/product/UP1309-PPSA14458_00-BORNOFBREADSIEA5","UP1309-PPSA14458_00-BORNOFBREADSIEA5","Plug In Digital","2023-12-05T18:00:00Z","Born Of Bread","false","ADD_TO_CART:ADD_TO_CART:UP1309-PPSA14458_00-BORNOFBREADSIEA5-U001:OUTRIGHT","4.34","116"
"https://store.playstation.com/en-us/product/UP4773-PPSA19786_00-4574895231456123","UP4773-PPSA19786_00-4574895231456123","Trebuchet Studio Inc.","2023-12-06T14:00:00Z","Prison Boss VR","false","ADD_TO_CART:ADD_TO_CART:UP4773-PPSA19786_00-4574895231456123-U001:OUTRIGHT","4.09","139"
"https://store.playstation.com/en-us/product/UP7645-PPSA13889_00-MIMISKARAS000002","UP7645-PPSA13889_00-MIMISKARAS000002","Mimimi Games GmbH","2023-12-06T17:00:00Z","Shadow Gambit: The Cursed Crew Complete Edition","false","ADD_TO_CART:ADD_TO_CART:UP7645-PPSA13889_00-MIMISKARAS000002-U001:OUTRIGHT","4.68","321"
"https://store.playstation.com/en-us/product/UP5480-PPSA12441_00-0176282176562855","UP5480-PPSA12441_00-0176282176562855","SURPRISE ATTACK DBA FELLOW TRAVELLER GAMES","2023-12-07T05:00:00Z","Pestersim","false","ADD_TO_CART:ADD_TO_CART:UP5480-PPSA12441_00-0176282176562855-U001:OUTRIGHT","4.64","11"
"https://store.playstation.com/en-us/product/UP5480-PPSA12441_00-8276158147379891","UP5480-PPSA12441_00-8276158147379891","SURPRISE ATTACK DBA FELLOW TRAVELLER GAMES","2023-12-07T05:00:00Z","Hiveswap Friendsim","false","ADD_TO_CART:ADD_TO_CART:UP5480-PPSA12441_00-8276158147379891-U001:OUTRIGHT","4.64","11"
"https://store.playstation.com/en-us/product/UP2005-PPSA16226_00-BATTLESTATIONS00","UP2005-PPSA16226_00-BATTLESTATIONS00","EastAsiaSoft","2023-12-06T05:00:00Z","Battle Stations Blockade PS4 & PS5","false","ADD_TO_CART:ADD_TO_CART:UP2005-PPSA16226_00-BATTLESTATIONS00-U001:OUTRIGHT","3.25","4"
"https://store.playstation.com/en-us/product/UP8533-PPSA20234_00-0177705945290149","UP8533-PPSA20234_00-0177705945290149","MARCER GAMES, SL","2023-12-05T17:00:00Z","Tested on Humans: Escape Room","false","ADD_TO_CART:ADD_TO_CART:UP8533-PPSA20234_00-0177705945290149-U001:OUTRIGHT","4.07","28"
"https://store.playstation.com/en-us/product/UP4713-PPSA16281_00-0519655859227818","UP4713-PPSA16281_00-0519655859227818","Klabater","2023-12-07T15:00:00Z","Ruinarch","false","ADD_TO_CART:ADD_TO_CART:UP4713-PPSA16281_00-0519655859227818-U001","3.37","35"
"https://store.playstation.com/en-us/product/UP0001-PPSA01576_00-AVATAR2GOLDEDIT0","UP0001-PPSA01576_00-AVATAR2GOLDEDIT0","Ubisoft Entertainment","2023-12-07T05:00:00Z","Avatar: Frontiers of Pandora™ Gold Edition","false","ADD_TO_CART:ADD_TO_CART:UP0001-PPSA01576_00-AVATAR2GOLDEDIT0-U002:OUTRIGHT","3.98","5168"
"https://store.playstation.com/en-us/product/UP1850-PPSA01953_00-MHCOMPLETEEDTN01","UP1850-PPSA01953_00-MHCOMPLETEEDTN01","Funcom Oslo AS","2023-12-07T09:00:00Z","Metal: Hellsinger - Complete Edition","false","ADD_TO_CART:ADD_TO_CART:UP1850-PPSA01953_00-MHCOMPLETEEDTN01-U001:OUTRIGHT","4.3","1578"
"https://store.playstation.com/en-us/product/UP6646-PPSA15692_00-VOID257607767142","UP6646-PPSA15692_00-VOID257607767142","Owlcat Games Ltd.","2023-12-07T16:00:00Z","Warhammer 40,000: Rogue Trader - Voidfarer Edition","false","ADD_TO_CART:ADD_TO_CART:UP6646-PPSA15692_00-VOID257607767142-U001:OUTRIGHT","4.35","653"
"https://store.playstation.com/en-us/product/UP6646-PPSA15692_00-0445679437713264","UP6646-PPSA15692_00-0445679437713264","Owlcat Games Ltd.","2023-12-07T16:00:00Z","Warhammer 40,000: Rogue Trader","false","ADD_TO_CART:ADD_TO_CART:UP6646-PPSA15692_00-0445679437713264-U001:OUTRIGHT","4.35","652"
"https://store.playstation.com/en-us/product/UP3535-PPSA17012_00-0223307323988320","UP3535-PPSA17012_00-0223307323988320","Vertigo Games B.V","2023-12-05T18:00:00Z","Arizona Sunshine® 2","false","ADD_TO_CART:ADD_TO_CART:UP3535-PPSA17012_00-0223307323988320-U002:OUTRIGHT","4.53","1032"
"https://store.playstation.com/en-us/product/UP1477-PPSA01922_00-JUNOBNDL00000000","UP1477-PPSA01922_00-JUNOBNDL00000000","Epic Games","2023-12-07T12:00:00Z","LEGO® Fortnite","false","ADD_TO_CART:ADD_TO_CART:UP1477-PPSA01922_00-JUNOBNDL00000000-U002:OUTRIGHT","4.32","6661979"
"https://store.playstation.com/en-us/product/UP6646-PPSA15692_00-DELUXE6640324958","UP6646-PPSA15692_00-DELUXE6640324958","Owlcat Games Ltd.","2023-12-07T16:00:00Z","Warhammer 40,000: Rogue Trader - Deluxe Edition","false","ADD_TO_CART:ADD_TO_CART:UP6646-PPSA15692_00-DELUXE6640324958-U001:OUTRIGHT","4.35","652"
"https://store.playstation.com/en-us/product/UP0604-PPSA18297_00-0152288128844050","UP0604-PPSA18297_00-0152288128844050","Serenity Forge","2023-11-30T17:00:00Z","Arcadian Atlas","false","ADD_TO_CART:ADD_TO_CART:UP0604-PPSA18297_00-0152288128844050-U001:OUTRIGHT","4.16","19"
"https://store.playstation.com/en-us/product/UP4042-PPSA16918_00-PINBALLM00000000","UP4042-PPSA16918_00-PINBALLM00000000","Zen Studios","2023-11-30T09:00:00Z","Pinball M","false","DOWNLOAD:BACKGROUND_PURCHASE_AND_DOWNLOAD:UP4042-PPSA16918_00-PINBALLM00000000-U001","4.38","745"
"https://store.playstation.com/en-us/product/UP8281-PPSA18876_00-0125463516810623","UP8281-PPSA18876_00-0125463516810623","Moesoft Limited","2023-12-02T14:00:00Z","Criss Cross","false","ADD_TO_CART:ADD_TO_CART:UP8281-PPSA18876_00-0125463516810623-U001:OUTRIGHT","2.29","7"
"https://store.playstation.com/en-us/product/UP1421-PPSA18235_00-0477738684839896","UP1421-PPSA18235_00-0477738684839896","OCEAN MEDIA LLC","2023-12-01T07:00:00Z","Big Adventure: Trip to Europe 5 Collector's Edition","false","ADD_TO_CART:ADD_TO_CART:UP1421-PPSA18235_00-0477738684839896-U001:OUTRIGHT","4","1"
"https://store.playstation.com/en-us/product/UP7583-PPSA16617_00-0214089695784057","UP7583-PPSA16617_00-0214089695784057","North Beach Games","2023-12-05T05:00:00Z","The Lord of the Rings: Return to Moria™","false","ADD_TO_CART:ADD_TO_CART:UP7583-PPSA16617_00-0214089695784057-U001:OUTRIGHT","4.34","1183"
"https://store.playstation.com/en-us/product/UP6665-PPSA09256_00-GOS00DELUXE00001","UP6665-PPSA09256_00-GOS00DELUXE00001","NACON SA","2023-11-30T09:00:00Z","Gangs of Sherwood - Lionheart Edition","false","ADD_TO_CART:ADD_TO_CART:UP6665-PPSA09256_00-GOS00DELUXE00001-U001:OUTRIGHT","2.96","169"
"https://store.playstation.com/en-us/product/UP0891-PPSA19455_00-ZOMBORGRATALAIKA","UP0891-PPSA19455_00-ZOMBORGRATALAIKA","Ratalaika Games SL","2023-12-01T05:00:00Z","Zomborg PS4® & PS5®","false","ADD_TO_CART:ADD_TO_CART:UP0891-PPSA19455_00-ZOMBORGRATALAIKA-U001:OUTRIGHT","3.18","22"
"https://store.playstation.com/en-us/product/UP7032-PPSA10946_00-AMONGUSVR0000001","UP7032-PPSA10946_00-AMONGUSVR0000001","Innersloth LLC","2023-12-04T05:00:00Z","Among Us VR","false","ADD_TO_CART:ADD_TO_CART:UP7032-PPSA10946_00-AMONGUSVR0000001-U001:OUTRIGHT","4.04","349"
"https://store.playstation.com/en-us/product/UP6261-PPSA06843_00-8352724509169192","UP6261-PPSA06843_00-8352724509169192","Ziggurat Interactive, Inc.","2023-12-05T05:00:00Z","Enclave HD","false","ADD_TO_CART:ADD_TO_CART:UP6261-PPSA06843_00-8352724509169192-U001:OUTRIGHT","4.36","42"
"https://store.playstation.com/en-us/product/UP5180-PPSA06485_00-0333677318656288","UP5180-PPSA06485_00-0333677318656288","Thunderful Publishing AB","2023-12-01T14:00:00Z","SteamWorld Build & Dig Bundle","false","ADD_TO_CART:ADD_TO_CART:UP5180-PPSA06485_00-0333677318656288-U002:OUTRIGHT","4.5","179"
"https://store.playstation.com/en-us/product/UP8445-PPSA17642_00-0155347648934295","UP8445-PPSA17642_00-0155347648934295","Ronin Wolf Corp","2023-12-01T05:00:00Z","Revenge Of The Ronin","false","ADD_TO_CART:ADD_TO_CART:UP8445-PPSA17642_00-0155347648934295-U001:OUTRIGHT","4","11"
"https://store.playstation.com/en-us/product/UP7407-PPSA09393_00-8313683304965713","UP7407-PPSA09393_00-8313683304965713","OutOfTheBit Ltd","2023-11-30T10:00:00Z","Full Void PS4 & PS5","false","ADD_TO_CART:ADD_TO_CART:UP7407-PPSA09393_00-8313683304965713-U001:OUTRIGHT","4.96","23"
"https://store.playstation.com/en-us/product/UP6665-PPSA09256_00-GOS0000000000000","UP6665-PPSA09256_00-GOS0000000000000","NACON SA","2023-11-30T09:00:00Z","Gangs of Sherwood","false","ADD_TO_CART:ADD_TO_CART:UP6665-PPSA09256_00-GOS0000000000000-U001:OUTRIGHT","2.96","169"
"https://store.playstation.com/en-us/product/UP4735-PPSA06106_00-HAMMERWATCH20000","UP4735-PPSA06106_00-HAMMERWATCH20000","Maximum Entertainment","2023-12-05T05:00:00Z","Hammerwatch II","false","ADD_TO_CART:ADD_TO_CART:UP4735-PPSA06106_00-HAMMERWATCH20000-U002:OUTRIGHT","2.89","168"
"https://store.playstation.com/en-us/product/UP3165-PPSA17700_00-DOGSCHMIDTSPS5US","UP3165-PPSA17700_00-DOGSCHMIDTSPS5US","Markt+Technik Verlag GmbH","2023-12-05T05:00:00Z","DOG","false","ADD_TO_CART:ADD_TO_CART:UP3165-PPSA17700_00-DOGSCHMIDTSPS5US-U001:OUTRIGHT","4","3"
"https://store.playstation.com/en-us/product/UP0691-PPSA16810_00-SURVIVALASCENDED","UP0691-PPSA16810_00-SURVIVALASCENDED","WILDCARD PROPERTIES","2023-11-30T17:00:00Z","ARK: Survival Ascended","false","ADD_TO_CART:ADD_TO_CART:UP0691-PPSA16810_00-SURVIVALASCENDED-U001:OUTRIGHT","4.11","7259"
"https://store.playstation.com/en-us/product/UP3165-PPSA17697_00-KNIFFELSCHMPS5US","UP3165-PPSA17697_00-KNIFFELSCHMPS5US","Markt+Technik Verlag GmbH","2023-12-02T05:00:00Z","Yatzi","false","ADD_TO_CART:ADD_TO_CART:UP3165-PPSA17697_00-KNIFFELSCHMPS5US-U001:OUTRIGHT","3.81","16"
"https://store.playstation.com/en-us/product/UP5180-PPSA06485_00-STEAMWORLDBUIL5U","UP5180-PPSA06485_00-STEAMWORLDBUIL5U","Thunderful Publishing AB","2023-12-01T14:00:00Z","SteamWorld Build","false","ADD_TO_CART:ADD_TO_CART:UP5180-PPSA06485_00-STEAMWORLDBUIL5U-U001:OUTRIGHT","4.5","179"
"https://store.playstation.com/en-us/product/UP6778-PPSA19802_00-0867290001819869","UP6778-PPSA19802_00-0867290001819869","Puppet Combo","2023-12-05T14:00:00Z","Murder House","false","ADD_TO_CART:ADD_TO_CART:UP6778-PPSA19802_00-0867290001819869-U001:OUTRIGHT","4.73","586"
"https://store.playstation.com/en-us/product/UP4432-CUSA00224_00-UBW0770000000000","UP4432-CUSA00224_00-UBW0770000000000","Gaijin Distribution KFT","2023-12-01T09:00:00Z","War Thunder - Battleship Snail Bundle","false","UPSELL_PS_PLUS_EXCLUSIVE_FREE:ADD_TO_CART:UP4432-CUSA00224_00-UBW0770000000000-U001:OUTRIGHT","4.16","341446"
"https://store.playstation.com/en-us/product/UP2533-PPSA15261_00-ARASHISHINOBISTD","UP2533-PPSA15261_00-ARASHISHINOBISTD","Skydance Interactive LLC","2023-12-05T05:00:00Z","Arashi: Castles of Sin: Final Cut","false","ADD_TO_CART:ADD_TO_CART:UP2533-PPSA15261_00-ARASHISHINOBISTD-U001:OUTRIGHT","2.41","169"
"https://store.playstation.com/en-us/product/UP4572-PPSA01768_00-WOADELUXEEDITION","UP4572-PPSA01768_00-WOADELUXEEDITION","IO Interactive A/S","2023-12-05T11:00:00Z","HITMAN World of Assassination - Deluxe Edition","false","ADD_TO_CART:ADD_TO_CART:UP4572-PPSA01768_00-WOADELUXEEDITION-U001:OUTRIGHT","4.35","25202"
"https://store.playstation.com/en-us/product/UP1421-PPSA20216_00-0061388020104892","UP1421-PPSA20216_00-0061388020104892","OCEAN MEDIA LLC","2023-12-05T07:00:00Z","Stories in Glass: Winter","false","ADD_TO_CART:ADD_TO_CART:UP1421-PPSA20216_00-0061388020104892-U001:OUTRIGHT","4.2","5"
"https://store.playstation.com/en-us/product/UP0825-PPSA17776_00-LAIKA0000PS5SIEA","UP0825-PPSA17776_00-LAIKA0000PS5SIEA","Headup Games GmbH & Co. KG","2023-12-05T16:00:00Z","Laika: Aged Through Blood","false","ADD_TO_CART:ADD_TO_CART:UP0825-PPSA17776_00-LAIKA0000PS5SIEA-U001:OUTRIGHT","4.61","172"
